Date,High,Low,Open,Close,Volume,Adj Close
2019-01-02,20.290000915527344,19.329999923706055,19.479999542236328,20.1299991607666,3726900.0,18.50734519958496
2019-01-03,20.1299991607666,19.350000381469727,19.920000076293945,19.690000534057617,3390100.0,18.102819442749023
2019-01-04,20.75,20.020000457763672,20.1200008392334,20.450000762939453,4557100.0,18.801557540893555
2019-01-07,21.1200008392334,20.43000030517578,20.489999771118164,20.889999389648438,3293100.0,19.206085205078125
2019-01-08,21.600000381469727,21.0,21.09000015258789,21.579999923706055,3552600.0,19.84046745300293
2019-01-09,22.06999969482422,21.65999984741211,21.690000534057617,21.889999389648438,3510300.0,20.12548065185547
2019-01-10,22.18000030517578,21.649999618530273,21.739999771118164,22.149999618530273,3332600.0,20.364519119262695
2019-01-11,22.139999389648438,21.479999542236328,21.940000534057617,22.139999389648438,4390700.0,20.35532569885254
2019-01-14,22.459999084472656,21.829999923706055,21.90999984741211,22.299999237060547,3320900.0,20.502431869506836
2019-01-15,22.889999389648438,22.329999923706055,22.360000610351562,22.809999465942383,2826100.0,20.9713191986084
2019-01-16,23.1299991607666,22.530000686645508,22.719999313354492,23.110000610351562,3347900.0,21.24713706970215
2019-01-17,23.25,22.729999542236328,23.100000381469727,23.1200008392334,2993000.0,21.256330490112305
2019-01-18,23.81999969482422,23.200000762939453,23.270000457763672,23.43000030517578,4487000.0,21.541345596313477
2019-01-22,23.559999465942383,23.170000076293945,23.3799991607666,23.3799991607666,4434100.0,21.49536895751953
2019-01-23,23.579999923706055,23.229999542236328,23.40999984741211,23.56999969482422,4027400.0,21.670055389404297
2019-01-24,24.389999389648438,23.520000457763672,23.59000015258789,23.920000076293945,2768500.0,21.991844177246094
2019-01-25,24.56999969482422,24.170000076293945,24.219999313354492,24.540000915527344,3449400.0,22.561866760253906
2019-01-28,24.469999313354492,24.020000457763672,24.209999084472656,24.299999237060547,3423400.0,22.341209411621094
2019-01-29,27.290000915527344,25.59000015258789,25.65999984741211,27.06999969482422,10519900.0,24.88792610168457
2019-01-30,28.309999465942383,27.06999969482422,27.600000381469727,28.15999984741211,6826900.0,25.89006233215332
2019-01-31,28.610000610351562,27.90999984741211,28.059999465942383,28.209999084472656,5970100.0,25.936031341552734
2019-02-01,28.670000076293945,28.219999313354492,28.34000015258789,28.520000457763672,4348000.0,26.221046447753906
2019-02-04,28.700000762939453,28.290000915527344,28.549999237060547,28.68000030517578,2915200.0,26.368144989013672
2019-02-05,29.0,28.309999465942383,28.739999771118164,28.979999542236328,5402700.0,26.643962860107422
2019-02-06,29.520000457763672,28.81999969482422,29.059999465942383,29.43000030517578,3613900.0,27.057689666748047
2019-02-07,29.489999771118164,28.75,29.200000762939453,28.979999542236328,3059400.0,26.643962860107422
2019-02-08,29.239999771118164,28.700000762939453,28.729999542236328,29.09000015258789,2570000.0,26.745098114013672
2019-02-11,29.549999237060547,29.18000030517578,29.280000686645508,29.290000915527344,2591800.0,26.92897605895996
2019-02-12,30.299999237060547,29.450000762939453,29.450000762939453,30.09000015258789,3945900.0,27.664487838745117
2019-02-13,30.350000381469727,29.940000534057617,30.219999313354492,30.0,3068700.0,27.581743240356445
2019-02-14,30.110000610351562,29.670000076293945,29.719999313354492,29.829999923706055,3085400.0,27.425447463989258
2019-02-15,30.5,29.989999771118164,30.100000381469727,30.459999084472656,3536700.0,28.004663467407227
2019-02-19,30.940000534057617,30.43000030517578,30.469999313354492,30.649999618530273,3452900.0,28.179349899291992
2019-02-20,31.010000228881836,30.6200008392334,30.739999771118164,30.8700008392334,3112900.0,28.381614685058594
2019-02-21,31.389999389648438,30.8799991607666,30.899999618530273,31.329999923706055,3252100.0,28.80453872680664
2019-02-22,31.75,30.979999542236328,31.030000686645508,31.489999771118164,3027400.0,28.951635360717773
2019-02-25,31.959999084472656,31.420000076293945,31.700000762939453,31.479999542236328,2440900.0,28.942441940307617
2019-02-26,31.760000228881836,31.31999969482422,31.40999984741211,31.469999313354492,3015200.0,28.933246612548828
2019-02-27,31.530000686645508,31.18000030517578,31.3799991607666,31.420000076293945,2971200.0,28.88728141784668
2019-02-28,31.31999969482422,30.729999542236328,31.209999084472656,30.899999618530273,4290000.0,28.40919303894043
2019-03-01,31.520000457763672,31.110000610351562,31.110000610351562,31.290000915527344,2737600.0,28.767759323120117
2019-03-04,31.489999771118164,30.81999969482422,31.3799991607666,31.360000610351562,2563500.0,28.83211898803711
2019-03-05,31.489999771118164,31.0,31.3799991607666,31.09000015258789,2370800.0,28.583881378173828
2019-03-06,31.239999771118164,30.81999969482422,31.040000915527344,30.850000381469727,2831200.0,28.36322784423828
2019-03-07,30.81999969482422,30.200000762939453,30.81999969482422,30.239999771118164,3121600.0,27.802396774291992
2019-03-08,30.3799991607666,29.75,29.860000610351562,30.299999237060547,2150900.0,27.857559204101562
2019-03-11,31.15999984741211,30.40999984741211,30.450000762939453,31.149999618530273,2291500.0,28.6390438079834
2019-03-12,31.290000915527344,30.90999984741211,31.190000534057617,31.1299991607666,2572300.0,28.620655059814453
2019-03-13,31.670000076293945,31.219999313354492,31.219999313354492,31.549999237060547,2518300.0,29.006799697875977
2019-03-14,31.549999237060547,30.530000686645508,31.510000228881836,31.079999923706055,3404000.0,28.574687957763672
2019-03-15,31.729999542236328,31.040000915527344,31.09000015258789,31.610000610351562,4505700.0,29.06196403503418
2019-03-18,32.13999938964844,31.540000915527344,31.6200008392334,32.0099983215332,3122700.0,29.42972183227539
2019-03-19,32.34000015258789,31.809999465942383,32.09000015258789,31.8799991607666,3785700.0,29.310199737548828
2019-03-20,32.27000045776367,31.559999465942383,31.84000015258789,32.0099983215332,2404500.0,29.42972183227539
2019-03-21,33.08000183105469,31.989999771118164,32.0,32.90999984741211,2681100.0,30.257171630859375
2019-03-22,32.70000076293945,31.040000915527344,32.70000076293945,31.06999969482422,3359200.0,28.56549072265625
2019-03-25,31.270000457763672,30.559999465942383,30.940000534057617,31.139999389648438,3036100.0,28.629850387573242
2019-03-26,32.029998779296875,31.43000030517578,31.489999771118164,32.029998779296875,2487000.0,29.44810676574707
2019-03-27,32.130001068115234,31.479999542236328,32.119998931884766,31.760000228881836,3054900.0,29.199872970581055
2019-03-28,32.130001068115234,31.65999984741211,31.65999984741211,32.0099983215332,3028300.0,29.663211822509766
2019-03-29,32.400001525878906,31.790000915527344,32.209999084472656,31.979999542236328,4058100.0,29.635412216186523
2019-04-01,33.099998474121094,32.52000045776367,32.52000045776367,33.0099983215332,3519600.0,30.58989906311035
2019-04-02,33.150001525878906,32.7599983215332,32.91999816894531,32.95000076293945,3411600.0,30.5343017578125
2019-04-03,33.66999816894531,32.93000030517578,33.13999938964844,33.09000015258789,2400800.0,30.664033889770508
2019-04-04,33.310001373291016,32.95000076293945,33.11000061035156,33.04999923706055,937900.0,30.626968383789062
2019-04-05,33.56999969482422,33.06999969482422,33.06999969482422,33.380001068115234,2409800.0,30.93277359008789
2019-04-08,33.83000183105469,33.279998779296875,33.279998779296875,33.75,2906000.0,31.275646209716797
2019-04-09,33.65999984741211,33.13999938964844,33.59000015258789,33.2400016784668,1672400.0,30.803043365478516
2019-04-10,33.959999084472656,33.13999938964844,33.20000076293945,33.84000015258789,1856400.0,31.359050750732422
2019-04-11,34.34000015258789,33.939998626708984,34.0,34.25,2041200.0,31.738990783691406
2019-04-12,34.63999938964844,34.290000915527344,34.59000015258789,34.38999938964844,1446800.0,31.868728637695312
